id,voted
ec440d6b3dcf068e2c652fb01a4eefa4,Conservative
cef9e7d264f6e4efaa8a128facf06336,Conservative
a4b82502365cb5881fe5c9478468b5f2,Labour
d59bc99a4e8bc563b1e8e92bbdd9a57a,Labour
8a50e78b563af4d94e390929af05b308,Labour
3a51859f37130e75a0aa2d3e1ee30da3,Labour
58128dd935306d6f5165decaf14672d4,Conservative
0e63373fc87cbb5c67acd291e7795e4c,Labour
c63e97424f4484f4eb4fff3fb2208960,Other
a1ffafada81a3bf954d62e06e850b5fe,Labour
162e88cf202dce2a1e6d6db8af60486a,Conservative
fda40b7e019166f6f21098a2b2ad3517,Conservative
2d1a3a6f83ab755668e11d9bca5ef822,Conservative
ae0146333c39f21524ae3846e7477a48,Conservative
88b1c768e02eebd4b43514e82cab5beb,Conservative
ea5259879c168d74e5309942f5911ee1,Other
2456f25c9d1fb6aa87d4602a819a0e27,Conservative
91899297d9941a513a7cb3eca24b2eab,Conservative
e8953ba779c92c67f0aa44edb3554326,Labour
8eba736764b3749894db8f7306eb4c36,Labour
adba40729fb81fbf07df414c04caf9d1,Labour
f4dd718800e97b0c7047bfdc04487669,Other
730a6a327ef1a38232c8dead2f852616,Conservative
06ac560e9ff6c2dce2e1c505ecdd0ef0,Other
321e32fae6203c6309ae180f5ec22594,Conservative
6b49f9324e58156f5ca54f867e3916b3,Labour
16074d2385bbc0d3437979ccc7767c37,Labour
7930e654ccb8c7623c57c2cb29d5e2e6,Labour
1fbbd3da36b11bb4244341e292d825ef,Conservative
9962452b2c7230a9c9d9776b2b15f985,Labour
22fa615020faaf2bf0da6ef17c15ff4d,Conservative
bde77e79e45182f0131b7b681e4eaff8,Conservative
14c61f80f49118d69a2dfbdeb7a06889,Conservative
9b7e89651e1d8ce6893cca5d4fac30d6,Conservative
a4411ecc330ae3bd46787f4a478d5e86,Conservative
a23a6e747c0310ed2ed88b2ccb4875d8,Labour
b28d88e4dbfd186ecc49c572957d703f,Labour
7c9184f9b3d8dcf3130b9b43390d5707,Labour
85a38148edc104d899b6add0b97477ad,Other
0466240eb8ea523cd40cc40e1c353fc1,Labour
1eb00e7aaa0e78a7b03bbbd0fa5824c6,Conservative
edb8cec5b31f4ba1b2d47e85fc7f0d2b,Conservative
d2be5ff8323289224743d914ad17163d,Labour
7b992ddf72c167f4788c9c3c8064ddd5,Conservative
0257376f0ee935e1325734413fb89eba,Conservative
4a633aef4e34e76d6bd61d7c75c30b3f,Labour
1deb96bdabd9f3d7ba1546331469f989,Labour
d3a750a31e409924b90f00f52d789854,Conservative
e6c088e1c21f5f136bdb0087e99f1486,Conservative
3376d60ef2d63470677289b60b42bae9,Labour
481637b51bcf0faf4fca988045fdbe28,Conservative
05ce818bd7430356da946b3065cfb570,Labour
56616d4995626606e4e0fcff08957f37,Labour
e41aa155db5d2396f689fa188cf5100f,Labour
0ea88053336936d04c4e580da8ea18ce,Labour
37982adab37b1284c6b6ebd1fdfd8980,Conservative
1950fbb53bef55737093f47e40ad31d8,Labour
4454e84bdfa485b4a259bbca47ad15c0,Conservative
991020dfc4b7c04ff24c2c212e3bfbd5,Conservative
4c4d9294842cec647eb1742f955a3aa9,Labour
3153569e6a502375c9d79c2bb643e70a,Labour
d8f3a7c15b6bcf8cf1ceccb4e39420c6,Labour
f85111546951f536b99c2ab075debe1d,Labour
4722ac8da94b2c552b33888de63c538c,Other
49f22aa8d0251d74ad948ee7225e674f,Labour
ba0e8237654b9b6708bb0b13dfe06180,Labour
06b2cb631bf0c2afd0a330ba6fde78db,Conservative
721fd0cfcef551bd190a507962a0ac04,Conservative
2f2d6a4b6f503f9354112c86537c83b8,Conservative
4a71d548cd94800a0d8563342e03d303,Conservative
06235448ff67b4a84572d4826a31565d,Conservative
ee5f058b283cdc6dba84464d453801d7,Conservative
327de1028feead3aad117a5cbe51b888,Conservative
82e26eb9ab128391f7f1808ebba3cf79,Labour
0b0d11f9f8ecb0414ec8666e3fe3b4db,Conservative
fab41ab5321d0349693d5960aa503cb5,Conservative
1e8efc532571bb35339096657384da11,Conservative
3280522b19ac1f48d45d9d20046204dc,Conservative
fc5000635c82df81690cce04f017a9cc,Labour
9c51fa3124d25590ff3b64ab11fa9a57,Labour
876b0e5f7975e076410ff58b5f86401c,Conservative
fc994c3338b09c0d9b8b9455d9450e53,Labour
ae277dfcf228f639011381a8184e0880,Conservative
c7be3e11f854fb02bb73565b51eec3b2,Conservative
d423d92ae17dcf26073b8c162e056260,Conservative
de2d097ba94f4723758ae07b2738f6ce,Labour
ec3d6f9a20e7a2b8e180e50c9aedc5fe,Other
54a679dcb7c06df8a8cd1fc06ecbadd4,Other
ae3820bd742d2cff8a2ce6d1f92ec167,Labour
06afeae91e00147abff3dd59651f989e,Conservative
d482db9281e899b33e49c51b214e9ae0,Conservative
d6f11c9337122c4e31a3776d9c8ce605,Conservative
165998a84941e829213f85923a0ead11,Labour
2cae3af15a3cfd7a3e41bc303dd4cb1b,Labour
0aca549b3a936138eedcd1a758b78929,Conservative
53ce308a6cee8de7a92bc3ff7abf14c8,Labour
44ca2998f7ff79a74087f247e5176534,Conservative
69f90c14ce986cbab5e2986aed250994,Labour
84b498ae0f3e89750101a42b7fa9ad4f,Labour
2caf84f9c808c91db652c7b1bbdf4a13,Conservative
605ec2ead62828025e95d1e2e2bf3b9d,Labour
3083c46399a860d4fc6aad3ec7bafc84,Labour
295b0b16ed1b2f9cee170865b33d8266,Conservative
3f71ccfc983aa613bb53681a1972bfd6,Conservative
2ed5f11834f95c5cf3fa26b410808b95,Labour
a7bbcf877dd6095d3a388458e72a71b7,Labour
df82e60a77f539a0c2baeb29c4915739,Conservative
697b9587abdce37cda78259d117659e3,Conservative
6fe23cfba28098f47e43554785a8f246,Other
51d39f7f76242ae84f5fadfb32de3476,Labour
b4da59939e44758ff377d2f407b1fe0f,Conservative
bc9233a70b38004dc15325fa1500264c,Other
7eb67eca59593fa57d734277598bcfd8,Conservative
ae1b366c88ef3c63b8d57b4a8bfa075b,Other
6bfa5413f4c810df4c9d39e1d031e3df,Labour
a00bf4a82feaac4e5ce757a49016c4ad,Other
af8509012e8c450a9200b33631e23b77,Conservative
a032105a626859304c7daa4922e0f075,Labour
e6fe92b5b78abfca18b814949c643c33,Conservative
a092cbedafc1d0be8980af073648a11b,Conservative
ce198ecc61fe62f4a0727fd86bc983ab,Conservative
53641bfe4507526964c06ec9cc113d22,Conservative
bccc342da740c8dfda30b9f075d7f912,Conservative
e1c3ef6b05473f09c89c81949e07757f,Labour
25b5cf09545ea1d68d0980a91380c323,Labour
32ffc8b75149e771f8716a796b6be057,Conservative
343b600fb5680c1f2518c31bbcd02b2e,Labour
f2a05b172fda3b1790b6615f7aa23b1f,Conservative
5803c58d87e8b714d6b5b3791617ffde,Labour
0870e23fc2fa0af1e2f255dc2243588b,Labour
6b53bebf07f3984d9d89d5aadec7189f,Labour
a784dc149026344831a9a5fe58d375b6,Labour
6b7b822e912fa9622a46740801f88cd5,Conservative
5a9dd65aa159eb5170c7738a810da2e9,Labour
ba1c89fd95fdab5650d33b6e6676b396,Conservative
a04f501e4bb5efbb38482b79d3ef4182,Conservative
115c8d431b3bbf582a01ae090333d840,Labour
76c905e2fa1fa695b31bac31eecfb0c6,Conservative
6f8983ae3d9c0caae3e53bd9ee630da1,Conservative
9ecf57907d1bff19bf1d04335ed67eed,Conservative
6eee498073bc882ba08b073fc9261666,Conservative
bcf26b85fc23daebe025a874f97c5341,Labour
7099549d042e870a9ae75020ac14640e,Conservative
2c36e1ab3fc3e4bfac5a2ff8fe9186a5,Conservative
4417b477217cc97be5f0b8350ece900c,Conservative
95adba59092cecea0914f7430616f9f3,Labour
ae014b18243ce36297e33d1fc559ab83,Labour
747e66c1bbfdea0983966874efe57e09,Conservative
9077c79ddb3c4f360c6590f58b841d29,Other
29baca3aaec6692e3b9937b8494cca3f,Labour
45b737fe43537e19b8a05e08b8dba9d4,Conservative
96ff6c0a2bb8689ec0daf4685df6befb,Labour
8acc9671e3da9bb595356e77e4036b3c,Other
cfebddecaf7a1e2302d1f96931cf20fc,Conservative
95f1f3018451ea16c6d39eb9e78f042b,Labour
c2dee58b5cc4e6d2f24ffebc9710f3f7,Labour
1200d29168fce63e4f70dc4b458ee5bb,Labour
a82687771d482947d028c08d87dab515,Conservative
eec8497c8ada24a40677b9071668cd98,Conservative
1157e3670cd1fb853907b9ca6add9ac5,Conservative
b527117a931df28789d3d9d418f1c15c,Other
e5b2122a4442272cbe52b23b2d9d065a,Labour
3a4630305eaca6e4104b27d83471a72e,Labour
d4922c580605a69a578eab7b8df9d9ff,Labour
e52b62e0f56016abda60c6c44c9cc798,Conservative
4f496ae4e542ee463d12e431078406a3,Conservative
5814a7253f199e507aae3f1852af7c40,Labour
b6932c6be223e3659566c9ba7f110bae,Labour
8cf3662060ab61b94a8930d49fc0f0e0,Conservative
515ec61f21ebfe129cb20f99d008ee95,Conservative
85f1895f3889a3ba38f8ed5f7310f754,Conservative
7c29c814b7d68bd417f2482f11a7cebb,Labour
918532bfa8a3323a2bf5702623351d15,Labour
c3ed01fe60d79e96b4d2ead05a8afcc3,Labour
e0bcca8ef433703f27812e17a7ce15dc,Conservative
c6f73f1d5a197e9544927a5b92cea3b0,Conservative
87f86cb11a868e6c97c1a3f3db88c8a3,Labour
4d06de4d35899ad1921d8acd30bc9852,Labour
1dabf768c918859ac766d364dd373066,Labour
67c23469bcfa52ee3a92d88daddeeca0,Labour
958682c930e1496002b0053cb5b8e26f,Conservative
280a3dc052cf6c2ebcf249dfaa0e2102,Other
43fedfad50316b1fca5c750e6fc541aa,Conservative
e408c383b574678e30a05ce7cbc7311c,Labour
d7c2752c56a505a0c3656ff854b4dd44,Conservative
0bef962af064db2fcf344d9ee572c993,Conservative
0ef478cc5e6b819add19e47a53b2b564,Labour
fbe717bab4eedf750a0c206afb1c782d,Conservative
e1b2eb5fc5670188cc41b62b30755360,Labour
656280820956f5e490f0dda648ea426b,Labour
5360425f2516c149aded5d43d8143617,Labour
5a5fb5e4d3381d98212f748688227201,Conservative
5de801b6b82ffb870fec612c1fb38089,Labour
151b2e09d76bf67457267ba6175fedf3,Labour
834cd450a7f1ece43162d8d994bd9e5c,Conservative
da31cca1fca48dd6b5e30607e85f76c6,Labour
c6c5f963bd46bdc004f4fe5756a3c74d,Labour
f87947bd2db778cd93f0e4122bc47554,Labour
a16f986a7e9063591460e1ea541ce6d2,Labour
6d4967fd8b3a7329bbbe120cff84193f,Labour
cb058b8b469a89453acc04e6de7172fb,Conservative
2b9303c6b96bf2083f2466ee13648664,Conservative
2de38836d0181291cfa1dfa547b55e9b,Labour
aaeee33dfaa350af3d7ced283df0cde1,Other
fec2753873ef93e7276dad89b113669c,Labour
1036025b7b59420803d0b024879ea9d2,Labour
4a4f78af4e2fb992bcdeff5449e32b27,Conservative
20ca225838d471e4fdc9c1a2e73e6f3d,Other
d9ca4933adf78870a9b4d31e72837a37,Conservative
bffacbff46e8b5b6e4d0f5568113aba8,Conservative
4f92703da248da964705e5aa0f34cb2b,Labour
1e373c7a068c490a4614c69ff5fd17f2,Labour
808972341571e1e23ff2fca6bf40719d,Conservative
0e3786ef7e0343a6d9d8af5a6eac10a8,Labour
ff91bf2446f511717b2a8cda82c4c983,Labour
e1178fd4a0ff9d3c06245226b18784d0,Conservative
8b031fffed78777d0f93fe0929410003,Labour
f129d010f94f24ae69ec5996f657248e,Labour
50c7ab96387b7ccc1667d6725b567252,Labour
c5136dcf0155ca38b79be8a5486be4d0,Conservative
b2b645bdc197084b04f5b9716e6381de,Conservative
c507d87465148b5a42a9b5918af0f4ce,Labour
457de2aec9e034e384fef79e72be42c7,Conservative
2961bc4111fb0592f1039b0c7f08be46,Labour
1acde284a4057e6b1061878a8cc4d458,Conservative
706b06e18d773c602857736bd15b1997,Labour
9463e972b699a7ae73ed0f739f6934fb,Labour
9d93d1a48f82cf26f302d56df0d6c400,Other
de13ee4428c1a26668a6d5dccba835d5,Conservative
efff3dc0025bdd9c6a29207f28bb055e,Conservative
4d7127538f9585f68a42c9ce1b6ba8e3,Labour
3abc4a2160ec727cf5dafa497cb92d6d,Labour
9dd3bbcb57858731fea08bc66eb1f264,Labour
acf2d65afaac3831ee455e4e43914f20,Conservative
4ff97e44fa744c088e76f7ecafffc03e,Labour
5ccf5ba82ceee79e436acad7400dcd09,Conservative
0c0b3da4ac402bd86191d959be081114,Conservative
5d62ba140b36149b460039da5266d115,Other
f72f4afaa8f0392d8bd9ca450464fc40,Labour
cb605bcf2c880ac784cb1a694e5940e6,Conservative
1da2ba2f132dd1ff3535b54d99f4f8c2,Conservative
86bd820c2ee0a81022d1cdee954be2cc,Labour
e2244f4d202d63ed50bc526ac52918ea,Conservative
6ca93f8ca09ae0bc3f8090a8867b1770,Labour
800bc7a6220f7c4924a162cd5c9fcc24,Conservative
0b3fac7be8b386e82f99638c0062cc0d,Conservative
bfa029b9e17d82b4ac01f8ed99ae20c7,Labour
c2d1e698f7ab9fb4a4e26307f2409edf,Conservative
01c549ca0f28a9bbd23a28d8a283436b,Labour
9f8c423b4ec37b4d8e09c7fa4f48b573,Conservative
9eb20636a96d8f8f4bea69008b50f00a,Labour
a3b1f29538045ab315ae83c8904474bb,Other
78afb4d7ab49155f4b0385eff90d0189,Conservative
57802cbca317327729727b5a6c83c73a,Other
1033c5574404be965fb99300705e3af8,Labour
7467af2966cb6c87801d1690288da2d0,Conservative
5ad2b9dc5a46093bb00b080286e393d6,Labour
02826839d3ba0147c556e72553e00785,Labour
074cfc90391a8f7cb0a3962a2c68e0f7,Labour
1b4469c4c0ea0399530c7c97f2faf027,Other
48c9310f89cea0133687bfe5f97b1d88,Conservative
3878797197f6afb46b805d5168fe9b04,Labour
994d008e0dcfff7b6ce327f6c43b5d6c,Conservative
d92efd70081ff49fc90c92c4356a1423,Conservative
120c074b1376cffa1867ac25acf1f3ba,Conservative
db5b5498af1a79abcfcfecc812ae462e,Other
4b28f645392c40015e40041864c82379,Conservative
79b483c604a8b91a0c5a1771cef4bd10,Conservative
e1087c50aa8a68c29940e3d2eb4e2156,Labour
343464f4258dfab03bfeb83cb702bebb,Conservative
b61a6c6feccff874e75bfaa45effad8e,Labour
75e64a6eb0365e2b7ad87183e4e4ff7b,Conservative
7a7fac0e0f473c663b036a0c91dc9420,Labour
455a5c25e5cdaea7adb85d5d44f79c6b,Labour
c6fc464138eea881be46813a77f687aa,Conservative
9d9f92db061956b13239f978960bcea3,Labour
d8ec3cc01bd0b5797c61e2be1e0540d5,Labour
401b7913083b1068e9853ec59cbdc413,Conservative
51b2a48cd2135a0bcc6e934ca8eeebaf,Other
5834195f4363bf262eda536ae1e46aaa,Labour
ed5bf03c1a6a63ff014fb1492fc40264,Conservative
95016657c77ab73d9992ca353a0fe7c6,Labour
102851ba0af2338017caacc10df0d622,Conservative
1a25600c420c4d777f8dce0edb7b65db,Conservative
5b8244761234de5b7e5918eed40b030f,Conservative
543d7a4a9ee0307817429b2a330b804d,Labour
11d6e00c63779f7f57d3da53b658aa30,Conservative
e41e5901b8ce9134e2ddec6665a754d4,Labour
f86095be5628517924a0b9d739744665,Conservative
482c11676cad235c14ce02de9a02637d,Labour
76d74139106974e85f1bd1d066ca428d,Conservative
e7fc1c4bae1f9c56d432f6730672b81b,Labour
fc730ae8ad6bd404c11cf2c67d0ae53b,Labour
a787652bec2e35b0dac15869db6c223a,Labour
c2167a4bb4c6c980fad1ad90a6797b4a,Labour
1a732527a6e0a8d9dc40ba667f88f576,Labour
8ea4f6c2b2dac1bac64c53ba23e7cbaf,Conservative
d94481603820c99fd256c1851ba4d424,Conservative
1ce7975312c096284b1b014649de95f5,Other
e617abd1a2079dfb2ee623ff01c29241,Other
275e2bb0f4b4a25ea474a3c2ed0f237f,Labour
ccdee18f53c175955b6fbef98c5c5c87,Labour
32034f99277527dde00ede2290b6559f,Conservative
609731890f932150a5e37fc72b2934d6,Conservative
24b56d211c11c5c67ace2eb96eb4022d,Labour
43a82884bf3914230aabbb5bf32e6d54,Conservative
6b5658f297609677261c756357087494,Other
95c00df903c83cc8e9b7b4069661bc00,Labour
6535042f845db68593b2853a045262ed,Conservative
5b59737251b33ad22af246c80de5245b,Conservative
7bc4aaed8513a0af043de849d14547f7,Labour
578edbce5b5183f37f14065b38908b62,Conservative
a3ea6a10fbcf9c1c380e3a1be42adc5e,Labour
fde4ed2ec3b8c25f4b42a3452e1c43a8,Labour
762f0fbfb0a6464ef0fb7f21608e5318,Labour
0dd50ac1f78bdc419b3341e3afee6658,Other
660170e102e31f23ac4b4ccfe68e37a2,Labour
fbc4709b65c118c4f6469827c0aa7516,Other
c1ceafca9444101f96adceb627c472aa,Conservative
e30d3a469081530f56c22d24db6fcfe3,Conservative
e87b32de7ceaa87bce6e5f82e442c291,Labour
66affb630bc49c2e6be29263071aa3b1,Labour
41b2967101cea75f9801314f24e5afa3,Conservative
dcec6872dd8da77ef253fa18aed52e2b,Labour
6f04701263e43544ab1827cd1cbea204,Labour
841f04b48b973692b3351c430631bfb1,Conservative
5762377c8967566b308c7c12f69060a0,Labour
79301332f732648a74a64a9c80054e19,Conservative
1bb9d3ff0174253f95d80ec376bf90f7,Conservative
f204fd83843873242cbdb9e045bd4b17,Conservative
fa7d1da5ec0c77545d15cfb425cb6314,Conservative
8106b7ddcc1e0c0873905d25f85b7a68,Conservative
b43c274da2cad2eaf8705ac2eb749924,Conservative
c48b00b547178003b6c0cbaa9ee3f691,Conservative
9469c3c5c32e7362c25ab6e629adec75,Labour
3ea2ff15ea877f40145e0aa96674b3b5,Conservative
1f1816be1c39ba71edc40fcce13ebdda,Labour
b68aee2d5cdcb21740a1224a44b349a9,Conservative
2c766867e2f7faeae51e25dd26eca3cf,Labour
6ac24fb55ea4e38ac06f5fa512b30e60,Conservative
99b3c9191b00b1e9b15971525250a664,Labour
c782a424dcc6e084028853d3961141e0,Labour
7dc5c42b3c1a0d0c5c462b4bcfff0d45,Other
b14b87f6c95a53e0135769ebf4bc36e1,Conservative
f0c51f6c4e6adeeca4a2920803c33072,Conservative
aee3cc151fc6fb5a95c90c8b839bd370,Labour
6eef61e36a88a12a62e0d763288f073e,Conservative
cf4937bf7ad230bba1444329a8cec000,Conservative
248584ad8f0a26276aa8c8f809262d4c,Labour
31aa7e37c0c7a0a90f21ad2b7c11cf08,Conservative
14a0adead2e8ed53ab48fe9d9950861f,Conservative
7a2bd2e3088815a318b9f51f970a1912,Labour
579b2dfdff00b0ea29912fe3bd8dfab8,Labour
59cbf2bb08ba3ac8d78a8733a21681cb,Labour
60d7de678a4acea4828564b7697311b6,Labour
0ac3100732c11c7291eba77f929716c8,Labour
d2af50b42c581395b180f44c037759e2,Labour
f77202ab77e771d517cd2b7b8fc4c0f6,Conservative
860901d36ada2e1e0b8fded40aed07d7,Labour
a681d7e1251dda3be28527ab2e2c4cdc,Conservative
f92778f0309bf574e50063c6a27a5790,Conservative
b1d0ec59b8e4cf5b4eec23ba9590dc66,Conservative
4ae981aa360bad6076c6ac3267453469,Labour
4dde6c28887bcf842d61da33c9548907,Labour
88a8e8df5b02f218659a4b83942204df,Conservative
b1adb9ba1ca2afed9660234ded9b389f,Conservative
c8dde69c45c22f837c0fff4630949c64,Labour
730f7e4c03717ea738a6204b2dc00206,Conservative
7151f7384503dc242f734cd848aa94a3,Labour
236b690e5b43d5c908be127352809a39,Conservative
5594516f8a2fdcc09e6802fbae8d7e9e,Other
a844a5816314ac6577c790eb92c6d41d,Conservative
11e13f1410dcaba5c1e34d5975e4b4a0,Conservative
e2c407e8f2b2f7e67cf000863bd588da,Conservative
bfdd5bf8432b8ec6f7e674a9aacf0570,Labour
7dc402fa78b9b08b43f9348d8462c498,Conservative
967448fc92fb70707bcf3053938f60ab,Labour
edb1efae88115a347f048d392cc7bedf,Conservative
f125102a5d552ba9840e5fffd63b9c89,Conservative
64b6e72e0763d48fbc63bba6b577967f,Labour
81a5e11fff686b490a791f395046607b,Labour
a29b064486edda12d76dd1735a49ef04,Conservative
34e5c016089e50f310b7b77856e2dbd1,Conservative
aa35dbfb487620f41e25990e603b7176,Conservative
de0311e65e2b183381c3a76a9a46da51,Labour
a40d08c8176f0600adba7c19dc818f6f,Conservative
b6f81a53b4cccd34463fc155ab9d38fc,Labour
4c5bc6db32eb6d93eacc3e0ffe91f4c3,Conservative
9bb9d02e780eda864eb1a55d65cddc65,Conservative
2230e56d6f44488e1833f95b35013aea,Labour
c23a84d0fb4d1d00a6eba6337c763b7e,Labour
71d32786be227b4d1fad7490bb59d0d1,Labour
d736dea6f7c503e520f6a59605d3596e,Labour
6caae5c19928cbdb53b9ca7aad7ac891,Conservative
376a7e14ed62d679ac1593424c65357f,Conservative
6bf3139b59754ddced8532f28a228573,Conservative
2ccaf3cd85a51a514bd6e512a194ad8d,Other
d29d9b7b08b985b5e27f27f4f277589e,Conservative
6e96fb6d4309baa4c8459be24a075c9c,Conservative
4bbc0fd08c393d2da279c0a5e312a0d3,Conservative
86ce7dfe85f00b0f482fb42ad61980af,Other
24b42928e545f876dbfa46ed04d009a3,Conservative
3fc79b2b9c22732fda58a9b4684e8cd8,Labour
513e9ee1250707ccbab67c69a93b7e01,Conservative
2bce80aaed66a5c393c0851d6a7cd0c8,Labour
168b5bfd4488f2673a63e22082e360da,Labour
f3b8129664d95e5c929483dad90a8a70,Labour
ae3dd09ed0d5a02f7ddbbae704071d73,Conservative
8005498936d9c0b11d5eeeeda32780bd,Conservative
00d124475d9eff613df71e7dc8f6cb94,Conservative
faf152e3645e054a989d4459f4d610cc,Labour
67b5a98202885b2b38991003928e94f9,Labour
5fa956a717938b9f1200a527487671f4,Conservative
045b762ceffd0828574cd535f04c5715,Conservative
de5e4014d693cf5cb6c7fda4470533bd,Labour
18c770f0f0fa0f7621dacf5380d4b678,Labour
3af9af897ffab22e7315e756b8b45558,Labour
6e9ff88250b727d8fc283289fc91c8d0,Labour
a2467307c3d79272b07009e69a6da595,Labour
9b413b4bd0d06d3f8e786d7f172e20e8,Labour
b3f23778c725479bb046fcc64a3b3944,Labour
afdbfc0a50bac9bd817a55d4b2af1367,Conservative
5f62567c18f49042825e2fa2618da31c,Conservative
d9b6c64077c392c95b0cb1c787d5ec9f,Conservative
9dc8131ce0aee139e08cbf3172e1a0a9,Labour
bf5bb8b95decd8cb64044c024835604f,Labour
6eaf7d9797ad0692cc318563a85fc968,Conservative
8a73683006588c482ab0f2177f99d257,Labour
3968c13393f3f68d2e2914b22aa9059f,Labour
48cf8fcae3ea7723b18f432383b461f3,Conservative
730b3236a93f8e74e8d144639e9040c9,Conservative
2311eed81954924d5ada52eee2aafdf6,Labour
d017050fc71049e6c16abb14b392eaf4,Conservative
78603047057a4bf8b770700b40eb7e83,Labour
90bbc908da8db19e54cf9a75e086663e,Labour
49e01d2bf56651f25d6794be6a5fdec9,Conservative
04979997af15756b55f64022f412f8e8,Conservative
ccfa73a71f00c4a1f89caa871ad65e51,Conservative
661395c5b88d8de1fed2864d95cba29c,Conservative
3bd990a324e2f2d5bd73e0d19347a655,Conservative
14832aafe6e4bcfb488a8b0b9cc39a8e,Conservative
e026bbe24dc44e5e82b337ba3e379e70,Conservative
a3317fc4a2825efdda25afc985751b07,Conservative
26d2775ff90aa120cfc1e9d777032dcf,Labour
ce4ec2bbc67f34fc94a1d822af8fcb17,Labour
774442f5a6938d522d77c75b87e6ad1a,Labour
d97a824b42f39ecb8ede0186890aaeb1,Conservative
3cb64832097a1ce59f386dc5af8813d5,Labour
54ef1bc586f60b2e9d434b90e1c52fa7,Labour
deeaf9b491f2cae1c6aa757eab7f3ece,Labour
09fc8e9b25bf251bda8afe1a8e13b40c,Labour
b117a1d5e0167871a0061c77f1be93a3,Conservative
95b791456f3ae89bef688a6ff70732ae,Labour
d735fd9945a7886b8237ba4ce9b1cac3,Labour
3eaaa84e7f81488104e339aaa602d796,Labour
0d2573e0332ff753b3578667d19e127c,Other
bdb1545bedb3389da9024fe03ee3fb25,Labour
f7283650d855751ac2711012fd199db0,Conservative
3de4cee090674e89ae037f3f1896c230,Conservative
596ad3f70fcebf3d8f1e3239d3a5f7f7,Labour
a8921b1c007030c10835f4fc65b1a324,Other
3c718564d6a4ba3d6cf00df7aa607889,Labour
863e925de026127144eb8d9005b47b7c,Conservative
d6d5efde9cb20f0b4ab32055b1b09865,Labour
fa13c6537a8291ab76a338d39d3865d5,Labour
b6b5a67b6265273fa5b2bdaf9583c805,Conservative
b4b02ba621ba473a2fdfb47073e67b20,Other
ae633634611c11449fae3cd5874fc067,Conservative
e4c6c9bf5dcd0a2bd0ebf13b0afb4ab8,Conservative
3a9c52458f3c3b424b1c8504bdd393e0,Labour
a30f46f28479d34d9beca6677fcad8c4,Conservative
57ad4915ceb53ffc2d65fa868fc63c37,Labour
bb27c0c3ee95201305ef378c71a5df0c,Labour
9ac0f61789eb0a607ffd2c99510f215d,Labour
57772872e0e53e5a05c1000bc9212a87,Other
f23fb90262d583ec0d1f8031e434a423,Conservative
330f52f34e7bfcfb2e9f5dda43067000,Labour
1348dd52465c8d2dc61ec42480dd8db8,Labour
cedaa6655815e2ddca1ac617c97bbccf,Labour
11f8f14c384406125128fb622b9f3b2a,Labour
557562cb5fcc445dd58f182d21bd005a,Labour
264eb2e01bef864c4c379cc06d3fb58b,Labour
244dcaf1a33b19236aac922b1a3dc80f,Other
1bb82338ca9847f9c29c3e842b79882b,Conservative
1fc228562285dab0ec0c0cb9da852689,Labour
bb0998b50ad1d50b2dbb4944b1380616,Other
9ce081f9adcb45bdb80c7fb50a46c9c0,Conservative
e37573c84a4f13dc3da6abb13c8cc162,Conservative
e1ecafe39b2a3c41a72ff0307294b8ed,Labour
973c9d60dda01e9d6434ccbfa13bb51a,Other
4705366e884789022d716dd00dc58044,Labour
5dd6175eaa21bd257a0acafd8fcd91bc,Labour
cf9ea7c6abb3f5b02a1bab1bc72bdf35,Conservative
a8fad4b442d483c13febe6f62a15aac9,Conservative
cb66a8f2bc5171724e1a52d8c592cd26,Labour
5c377c8c94efe6504e889494b7049f43,Other
8c0de115a02c4dbf0b0be037f511ec91,Labour
98de18f9744564598bb079b6683d833d,Labour
baedb1727ca40ffe0afe4e391cc13bc5,Labour
f5460b3121caedda687ad3cd3204eaf2,Conservative
a20232d352c8cb6018932d87cccbff30,Other
4114a621279960e57a1fa245d6915bf4,Conservative
22f2065728a1713514371810cec3dd4a,Conservative
39d627afaf5c783bb60535350b1ed8cf,Other
c4b20da4e50af85c68a2610ecd3cb73a,Labour
be7ef0ee039d08959618aa0d2a04b789,Labour
91af5cf3c3c4b54a9914d52b87f23215,Conservative
b2111e3472e671c1654a2f699b7ae2c1,Conservative
de7b8614ef531ad59bc5cb2103a45618,Labour
56560778f2813c12188047157acd4de1,Conservative
4fd7bf8699347791848d5bef781de8ce,Labour
a1e31f4c90b75da310005debdb1ca24f,Conservative
f28dcedf83b1908788f20d46e25878d7,Conservative
bc7bfd2a9223c2405e2534ecf948872e,Labour
f6706f9109fcfff186c14fc005ee71ab,Other
8119cc7c05c52d9542ec41a08c6ab4f9,Conservative
fc56697e48a955c7b14cf291d74e30cb,Conservative
db6b425018330be5a787355721428380,Labour
a3b02042c51d1fe11f14cfaa6cb72a8c,Labour
6b85a7ec1c1abf01312b315211ad828f,Conservative
565f8b000079b2c57b2b8962702e8d5a,Labour
9fbf9a5de15d1d5f4116dbf9c8ff9ec4,Labour
67d4e9eeb033aa9ac9e76ae6e0a7121f,Labour
ef54c0511111413b47b677c27b566fef,Conservative
831cd27a390d13cd87c0094a86c5fad5,Conservative
330103f1b2c5516b3120b2e8a806c4a2,Conservative
b7e2bb5b53e449b1e979426e874b14d8,Conservative
c248ed80a159a2f7c00269a4242db566,Conservative
